ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005005278957762,https://ae-pic-a1.aliexpress-media.com/kf/S326d9c8a5cec4662a22cc338b8de54438.jpg,,100pcs High-quality 5mm LED Light Emitting Diode Super Bright F5 Lamp Bead Red Blue Pink White Green Yellow Orange Purple/UV,UGX 22556,UGX 20490,9%,UGX,7.0,UGX 1434,7.0,UGX 1434,59,100.0%,https://s.click.aliexpress.com/e/_c4tw1r05,,,,,,
1005009698430641,https://ae-pic-a1.aliexpress-media.com/kf/S048ae229558645178bc8f4b8afa1e0c5C.jpg,,Q86 Retro Camera Wireless Earbuds Semi-In-Ear Earphones with Screen Digital Display and Gaming Low Latency,UGX 34188,UGX 34188,0%,UGX,7.0,UGX 2393,7.0,UGX 2393,52,95.3%,https://s.click.aliexpress.com/e/_c4DSazrj,,,,,,
1005005069039131,https://ae-pic-a1.aliexpress-media.com/kf/H6b202da7304b4eec83a1f3012defe1a7c.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673483533/p/1/e/6/t/10301/1100120711400.mp4,Universal Car Polish Pad 3/4inch For M10/M14 Soft Wool Machine Waxing Polisher Car Body Polishing Discs Cleaning Accessories,UGX 53433,UGX 24650,53%,UGX,7.0,UGX 1726,7.0,UGX 1726,11253,93.7%,https://s.click.aliexpress.com/e/_c4tZWtep,,,,,,
1005009021721153,https://ae-pic-a1.aliexpress-media.com/kf/S44ec933558164c638255dc10a640cc4fT.jpg,,4pcs Men's Boxer Shorts Ice Silk Underwear Plus Size Underpants Cool Breathable Sexy Slim Panties Mesh Lingerie Wholesale Lots,UGX 120268,UGX 56864,52%,UGX,7.0,UGX 3980,7.0,UGX 3980,5402,89.9%,https://s.click.aliexpress.com/e/_c37B7V6h,,,,,,
1005006452021481,https://ae-pic-a1.aliexpress-media.com/kf/S1708ba35b90b4ad6a0196ecc55c78698B.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/227801117/p/1/e/6/t/10301/1100214638080.mp4,BN Copper Electrical Wire Cable Connection Crimp Sleeve Tubular Ferrule Lug Connector Non-Insulated Tube Butt Splices Terminal,UGX 30776,UGX 28297,8%,UGX,8.0,UGX 2264,7.0,UGX 1981,728,97.8%,https://s.click.aliexpress.com/e/_c3mw30FJ,,,,,,
1005006960491992,https://ae-pic-a1.aliexpress-media.com/kf/S758014c72d2f49f4b5a52596c91cc536i.jpg,,5Pcs 5ml Spray Scent Pump Perfume Bottle Refillable Spray Atomizer Bottle Mini Travel Empty Cosmetic Containers,UGX 55451,UGX 25660,53%,UGX,7.0,UGX 1796,7.0,UGX 1796,7750,94.7%,https://s.click.aliexpress.com/e/_c3bidSrJ,,,,,,
1005008365025184,https://ae-pic-a1.aliexpress-media.com/kf/S315af651c0b74465a6d197b1f6417d54T.jpg,,Parachute Straps for Apple watch 11 10 Band 46mm 42mm 45mm Ultra 3 49mm 44mm 41 Braided bracelet correa iWatch Series 9 8 SE 6 7,UGX 30528,UGX 28462,6%,UGX,18.0,UGX 5123,18.0,UGX 5123,6914,95.9%,https://s.click.aliexpress.com/e/_c30z9HuN,,,,,,
1005006362995957,https://ae-pic-a1.aliexpress-media.com/kf/Sc1656463676c4f0eb92e5cf4b8b618e80.jpg,,12 Pcs Set Wrench Socket Set Motorcycle Bicycle Repairing Tool Hardware Car Boat Auto Repair Tools Bike Multitool Bike Tool Kit,UGX 170816,UGX 83342,51%,UGX,7.0,UGX 5834,7.0,UGX 5834,23128,90.6%,https://s.click.aliexpress.com/e/_c4sg90xB,,,,,,
1005005825573768,https://ae-pic-a1.aliexpress-media.com/kf/Sca81791f448347609eed94ec2c4be851Z.jpg,,1Meter 0.15*27mm Nickel Strip Lithium Battery Nickel Strips For 18650 Battery Pack 2P/3P/4P5P/6P/7P Spot Welding Nickel Belt,UGX 38064,UGX 16966,55%,UGX,7.0,UGX 1188,7.0,UGX 1188,4754,96.7%,https://s.click.aliexpress.com/e/_c4q2T7e1,,,,,,
4000315430338,https://ae-pic-a1.aliexpress-media.com/kf/S41721a9c66d14ac09d872f8610d47da7Y.jpg,,Cross Bible Christian Men Bracelet Adjustable Length Silicone Bangles Wristband Scripture Love Never Fails Male Jewelry,UGX 17887,UGX 11980,33%,UGX,7.0,UGX 839,7.0,UGX 839,53,98.4%,https://s.click.aliexpress.com/e/_c2x3txTx,,,,,,
1005007102508122,https://ae-pic-a1.aliexpress-media.com/kf/S50bef00c1e504266a99b010dc77533b0v.jpg,,MP4 Music Player 2.0 Inch Metal MP3 Player HiFi Bluetooth 5.0 Support Card Built-in Speaker With Alarm Clock E-Book Player,UGX 86331,UGX 86331,0%,UGX,7.0,UGX 6043,7.0,UGX 6043,28,94.0%,https://s.click.aliexpress.com/e/_c33z88Gp,,,,,,
1005007221058021,https://ae-pic-a1.aliexpress-media.com/kf/Sd4182be2b8164829a2001a392a89db2fs.jpg,,"Summer mosquito proof door and window screens, available in various sizes (white)",UGX 53164,UGX 4090,92%,UGX,7.0,UGX 286,7.0,UGX 286,10105,94.9%,https://s.click.aliexpress.com/e/_c4kGKV5n,,,,,,
1005008892838406,https://ae-pic-a1.aliexpress-media.com/kf/S3b627164ea984db4a0d22068c23f087fL.jpg,,3Pairs Men's Invisible Socks Thin Breathable Comfortable High Quality Waffle Pattern Boat Sock Sweat-absorbing Casual Mesh Sox,UGX 59144,UGX 27506,53%,UGX,7.0,UGX 1925,7.0,UGX 1925,3656,94.0%,https://s.click.aliexpress.com/e/_c3d0t9oN,,,,,,
1005006969450465,https://ae-pic-a1.aliexpress-media.com/kf/S0470a1f2121e4d12ab3849e6ee9aa417b.jpeg,,Summer Quick Drying Men's Sets Fashion tracksuits Casual Breathable Short Sleeve 3D Printed Sports T-shirt+Shorts Basketball Set,UGX 144332,UGX 70100,51%,UGX,9.0,UGX 6309,9.0,UGX 6309,455,76.8%,https://s.click.aliexpress.com/e/_c2RPyEMD,,,,,,
1005008744186806,https://ae-pic-a1.aliexpress-media.com/kf/S9f71844a51be4cca8676439d018581b2g.jpg,,AWD Emblem Sweden Flag Moose Deer Badge Car Trunk Sticker Accessories For Volvo Rdesign Polestar V50 S60 XC60 S40 XC40 XC90 V60,UGX 28606,UGX 26540,7%,UGX,9.0,UGX 2389,9.0,UGX 2389,620,92.9%,https://s.click.aliexpress.com/e/_c4CegRnF,,,,,,
1005005545472652,https://ae-pic-a1.aliexpress-media.com/kf/S180f8627bb36464196b82cf4d3c42ce8Q.jpg,,1/3Pcs High quality Universal BGA Reballing Stencil square hole Direct heating BGA Template for Mobile phone laptop CPU IC Chip,UGX 22721,UGX 4090,82%,UGX,7.0,UGX 286,7.0,UGX 286,813,97.4%,https://s.click.aliexpress.com/e/_c2wcwUxP,,,,,,
1005006437105453,https://ae-pic-a1.aliexpress-media.com/kf/S3bc0030f8fc04c1e9b7777f183ff37baG.jpg,,Medical Digital Wrist Blood Pressure Monitor Heart Rate Pulse Meter Measure Sphygmomanometer PR LCD Screen Portable Health Care,UGX 100912,UGX 46372,54%,UGX,7.0,UGX 3246,7.0,UGX 3246,3235,85.1%,https://s.click.aliexpress.com/e/_c4eo54I9,,,,,,
1005006540337995,https://ae-pic-a1.aliexpress-media.com/kf/Sbebf5a354dae461f8be3c478d3926bc0C.jpg,,Original KZ EDX Lite HIFI Bass Earphones Stereo Music Earbuds In Ear IEM Monitor Stage Live Headphones Gaming Sports Headset Pro,UGX 63766,UGX 29817,53%,UGX,7.0,UGX 2087,7.0,UGX 2087,220,92.8%,https://s.click.aliexpress.com/e/_c4CoHgwd,,,,,,
1005007091201082,https://ae-pic-a1.aliexpress-media.com/kf/Sd2935d8c311c4bc6b4207ac58b13ce5a0.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2677514662/p/1/e/6/t/10301/1100202956601.mp4,RGB Smart Bluetooth Speaker Music Bulb Colorful Stage Light Bulb With Remote Control E27 12W Led Dimmable Bulb For Home Party,UGX 75223,UGX 35546,52%,UGX,7.0,UGX 2488,7.0,UGX 2488,1437,86.4%,https://s.click.aliexpress.com/e/_c3yp7weH,,,,,,
1005010738793144,https://ae-pic-a1.aliexpress-media.com/kf/S0274056b4a244bef9778fe48f4a2699ee.jpg,,New girls' summer style bubble sleeve flower printed mesh dress,UGX 97904,UGX 43951,55%,UGX,9.0,UGX 3956,9.0,UGX 3956,13,100.0%,https://s.click.aliexpress.com/e/_c4MYLiyp,,,,,,
1005007698755786,https://ae-pic-a1.aliexpress-media.com/kf/S1772e46f4e86468fbd5586734ba9dea9D.jpg,,"Vintage Large Capacity Tote Bag, Retro Vegan Shoulder Bag, Women's Casual Handbag For Commute",UGX 115010,UGX 55439,51%,UGX,7.0,UGX 3881,7.0,UGX 3881,352,80.3%,https://s.click.aliexpress.com/e/_c4ecEcYv,,,,,,
1005006731306641,https://ae-pic-a1.aliexpress-media.com/kf/S511f523ec19846a1b6d00028adfa7d45l.jpg,,5 Pairs Baby Children's Socks Cartoon Spring Autumn Animal Kids Sock Girls Cute Boy Toddler Socks 1-12 Years,UGX 59572,UGX 27720,53%,UGX,9.0,UGX 2495,9.0,UGX 2495,308,95.3%,https://s.click.aliexpress.com/e/_c3dHzh8H,,,,,,
1005007486253970,https://ae-pic-a1.aliexpress-media.com/kf/Sb528bb9cdf7d42c286736aefc5798b9fd.jpg,,Rhinestone Rivet Belt Glitter PU Belt Hip Hop Jeans Pants Belt Punk Cowboy Cowgirl Belts For Women Men Fairly Fine,UGX 177749,UGX 86809,51%,UGX,18.0,UGX 15626,18.0,UGX 15626,68,97.8%,https://s.click.aliexpress.com/e/_c3cKbIBJ,,,,,,
1005005929210186,https://ae-pic-a1.aliexpress-media.com/kf/Sc41ec1a25f92484e8b0b3b475956962a1.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/230140658/p/1/e/6/t/10301/1100076708483.mp4,VR Glasses Virtual Reality Headset Viar Devices Helmet 3D Lenses Smart Goggles For Smartphones Phone Mobile Gogle Game Accessory,UGX 127384,UGX 61626,51%,UGX,7.0,UGX 4314,7.0,UGX 4314,976,82.1%,https://s.click.aliexpress.com/e/_c4nddzG5,,,,,,
1005006030296273,https://ae-pic-a1.aliexpress-media.com/kf/S731ee6e01b7a4a31b945608ef99839e44.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/229806002/p/1/e/6/t/10301/1100153681203.mp4,NAVIFORCE Brand Men Fashion Quartz Watches Male Leather Strap Sport Waterproof Wristwatches CalendarClock Relogio Masculino,UGX 119168,UGX 56326,52%,UGX,18.0,UGX 10139,18.0,UGX 10139,1329,95.8%,https://s.click.aliexpress.com/e/_c4BuVARr,,,,,,
1005009410524245,https://ae-pic-a1.aliexpress-media.com/kf/Sf59b00cddb91449192475486222c0bfd6.jpg,,Luxury Men Business Watches Fashion Square Dial Stainless Steel Strap Quartz Watch with Calendar For Mens Clock（Without Box）,UGX 62922,UGX 28765,54%,UGX,18.0,UGX 5178,18.0,UGX 5178,10541,79.1%,https://s.click.aliexpress.com/e/_c3Pubyml,,,,,,
1005009504921136,https://ae-pic-a1.aliexpress-media.com/kf/S35f515004f594202ac03ce0c783fd201B.jpg,,leather strap For Google Pixel Watch1/2/3 45mm stylish and lightweight For Google Pixel Watch 41mm strap,UGX 54289,UGX 21820,59%,UGX,18.0,UGX 3928,18.0,UGX 3928,223,90.2%,https://s.click.aliexpress.com/e/_c3U04WMZ,,,,,,
1005008085302611,https://ae-pic-a1.aliexpress-media.com/kf/S5e9ae2ad18a040748a90071b3b786763T.jpg,,5 Pairs Kids Non-slip Socks Cotton Boys and Girls Cute Cartoon Patterned Comfy Breathable Baby Toddler Floor Socks,UGX 69011,UGX 31058,54%,UGX,9.0,UGX 2795,9.0,UGX 2795,714,96.2%,https://s.click.aliexpress.com/e/_c2uUygzT,,,,,,
1005007952945456,https://ae-pic-a1.aliexpress-media.com/kf/S3c4b677443114f7b9800e301d2b9d740e.jpg,,Earphone Case for Anker Soundcore R50i NC Soft Silicone Cover Headphone Earbud Protective Housing Case Bag,UGX 9915,UGX 5866,40%,UGX,7.0,UGX 411,7.0,UGX 411,115,91.3%,https://s.click.aliexpress.com/e/_c3AoZzs9,,,,,,
1005010307782867,https://ae-pic-a1.aliexpress-media.com/kf/S416af8dcfad44d878ad328d562a4f716J.jpg,,Plating Magnetic Wireless Charge Clear Phone Case For Samsung Galaxy S24 S23 S25 Ultra S22 Plus S21 Transparent Cover,UGX 55793,UGX 24712,55%,UGX,7.0,UGX 1730,7.0,UGX 1730,838,88.8%,https://s.click.aliexpress.com/e/_c3Wb6X9B,,,,,,
